0.000000000000000000e+00,-7.951585194940102852e-03,-2.289285181838396355e-02,-4.475017220470234314e-02,-7.340140754029689241e-02,-1.086767645796212767e-01,-1.503599866228030324e-01,-1.981898704010116585e-01,-2.518620982297158362e-01,-3.110313725785884831e-01,-3.753138380855863820e-01,-4.442897740265141504e-01,-5.175065383543365760e-01,-5.944817426579160902e-01,-6.747066357701194672e-01,-7.576496722917194226e-01,-8.427602410004554345e-01,-9.294725269931441991e-01,-1.017209480470686822e+00,-1.105386864327801755e+00,-1.193417352156542766e+00,-1.280714647919058091e+00,-1.366697598393043611e+00,-1.450794269544037673e+00,-1.532445958231739347e+00,-1.611111111111111160e+00,-1.686269123239987566e+00,-1.757423989748690296e+00,-1.824107784957810452e+00,-1.885883944540645452e+00,-1.942350327708280977e+00,-1.993142037938284705e+00,-2.037933982461635374e+00,-2.076443152554918292e+00,-2.108430608643178772e+00,-2.133703156289361580e+00,-2.152114701314478129e+00,-2.163567274543302776e+00,-2.168011718987747471e+00,-2.165448034647811326e+00,-2.155925378511583279e+00,-2.139541719754289417e+00,-2.116443152554917884e+00,-2.086822871350523911e+00,-2.050919815716062189e+00,-2.009016994374947185e+00,-1.961439500096200605e+00,-1.908552229402253886e+00,-1.850757323082023120e+00,-1.788491345462209337e+00,-1.722222222222221877e+00,-1.652445958231739009e+00,-1.579683158432925838e+00,-1.504475376170820500e+00,-1.427381314585723704e+00,-1.348972907712096880e+00,-1.269831308772245704e+00,-1.190542813804019717e+00,-1.111694749215365707e+00,-1.033871352111566111e+00,-9.576496722917184901e-01,-8.835955246590073697e-01,-8.122595204356930498e-01,-7.441732050210033700e-01,-6.798453295820694464e-01,-6.197582825300305132e-01,-5.643647059119215603e-01,-5.140843204519377485e-01,-4.693009815121229611e-01,-4.303599866228030590e-01,-3.975656534685101384e-01,-3.711791853180744782e-01,-3.514168388713688751e-01,-3.384484073739395527e-01,-3.323960296393846381e-01,-3.333333333333334814e-01,-3.412849185282734732e-01,-3.562261851517176670e-01,-3.780835055380358245e-01,-4.067347408736304848e-01,-4.420100979129552021e-01,-4.836933199561367358e-01,-5.315232037343453619e-01,-5.851954315630494285e-01,-6.443647059119225196e-01,-7.086471714189201965e-01,-7.776231073598481869e-01,-8.508398716876710566e-01,-9.278150759912497936e-01,-1.008039969103453171e+00,-1.090983005625053348e+00,-1.176093574333789471e+00,-1.262805860326478014e+00,-1.350542813804021192e+00,-1.438720197661135014e+00,-1.526750685489876025e+00,-1.614047981252391795e+00,-1.700030931726377315e+00,-1.784127602877371377e+00,-1.865779291565073272e+00,-1.944444444444445308e+00
0.000000000000000000e+00,-1.232974312996659716e-02,-4.030572776025787007e-02,-8.355684744508196093e-02,-1.414710977339143083e-01,-2.132052278472746920e-01,-2.976980392452550639e-01,-3.936871213624214549e-01,-4.997287605765589058e-01,-6.142207084349273760e-01,-7.354274500694970573e-01,-8.615075743031642697e-01,-9.905428138040197616e-01,-1.120568297307091177e+00,-1.249603536807947002e+00,-1.375683661041613881e+00,-1.496890402676184006e+00,-1.611382350534552366e+00,-1.717423989748689817e+00,-1.813413071865855875e+00,-1.897905883263836468e+00,-1.969640013377196741e+00,-2.027554263666028866e+00,-2.070805383350853290e+00,-2.098781367981144452e+00,-2.111111111111111160e+00,-2.107670256870033398e+00,-2.088583161128631183e+00,-2.054220930332695705e+00,-2.005195568932752526e+00,-1.942350327708280755e+00,-1.866746405199189329e+00,-1.779646211970911995e+00,-1.682493461645663047e+00,-1.576890402676183411e+00,-1.464572549930503342e+00,-1.347381314585724743e+00,-1.227234963973757642e+00,-1.106098369359576061e+00,-9.859520187476090713e-01,-8.687607834028305831e-01,-7.564429306571496259e-01,-6.508398716876707679e-01,-5.536871213624219301e-01,-4.665869281341441521e-01,-3.909830056250526154e-01,-3.281377644005808447e-01,-2.791124030006374435e-01,-2.447501722047024098e-01,-2.256630764633000830e-01,-2.222222222222223209e-01,-2.345519653521889181e-01,-2.625279499824801910e-01,-3.057790696673041708e-01,-3.636933199561366292e-01,-4.354274500694974570e-01,-5.199202614674767187e-01,-6.159093435846429987e-01,-7.219509827987806716e-01,-8.364429306571492528e-01,-9.576496722917189341e-01,-1.083729796525386257e+00,-1.212765036026242305e+00,-1.342790519529312832e+00,-1.471825759030169545e+00,-1.597905883263836202e+00,-1.719112624898406771e+00,-1.833604572756774687e+00,-1.939646211970911693e+00,-2.035635294088077085e+00,-2.120128105486058345e+00,-2.191862235599418618e+00,-2.249776485888251187e+00,-2.293027605573075611e+00,-2.321003590203366773e+00,-2.333333333333333481e+00,-2.329892479092255719e+00,-2.310805383350853504e+00,-2.276443152554918470e+00,-2.227417791154974402e+00,-2.164572549930503520e+00,-2.088968627421412538e+00,-2.001868434193135649e+00,-1.904715683867886256e+00,-1.799112624898407509e+00,-1.686794772152725663e+00,-1.569603536807947952e+00,-1.449457186195980185e+00,-1.328320591581798604e+00,-1.208174240969830837e+00,-1.090983005625053126e+00,-9.786651528793713917e-01,-8.730620939098923117e-01,-7.759093435846431408e-01,-6.888091503563672502e-01,-6.132052278472750473e-01,-5.503599866228037207e-01,-5.013346252228598754e-01,-4.669723944269247307e-01,-4.478852986855220708e-01,-4.444444444444446418e-01
0.000000000000000000e+00,-4.444444444444473064e-03,-8.888888888888946127e-03,-1.333333333333341919e-02,-1.777777777777789225e-02,-2.222222222222214327e-02,-2.666666666666661634e-02,-3.111111111111108940e-02,-3.555555555555556246e-02,-4.000000000000003553e-02,-4.444444444444450859e-02,-4.888888888888898165e-02,-5.333333333333323267e-02,-5.777777777777770574e-02,-6.222222222222217880e-02,-6.666666666666665186e-02,-7.111111111111112493e-02,-7.555555555555559799e-02,-8.000000000000007105e-02,-8.444444444444454412e-02,-8.888888888888901718e-02,-9.333333333333326820e-02,-9.777777777777774126e-02,-1.022222222222222143e-01,-1.066666666666666874e-01,-1.111111111111111605e-01,-1.155555555555556335e-01,-1.200000000000001066e-01,-1.244444444444445796e-01,-1.288888888888888307e-01,-1.333333333333333037e-01,-1.377777777777777768e-01,-1.422222222222222499e-01,-1.466666666666667229e-01,-1.511111111111111960e-01,-1.555555555555556690e-01,-1.600000000000001421e-01,-1.644444444444443931e-01,-1.688888888888888662e-01,-1.733333333333333393e-01,-1.777777777777778123e-01,-1.822222222222222854e-01,-1.866666666666667584e-01,-1.911111111111112315e-01,-1.955555555555554825e-01,-1.999999999999999556e-01,-2.044444444444444287e-01,-2.088888888888889017e-01,-2.133333333333333748e-01,-2.177777777777778478e-01,-2.222222222222223209e-01,-2.266666666666667940e-01,-2.311111111111112670e-01,-2.355555555555555181e-01,-2.399999999999999911e-01,-2.444444444444444642e-01,-2.488888888888889372e-01,-2.533333333333334103e-01,-2.577777777777778834e-01,-2.622222222222223564e-01,-2.666666666666666075e-01,-2.711111111111110805e-01,-2.755555555555555536e-01,-2.800000000000000266e-01,-2.844444444444444997e-01,-2.888888888888889728e-01,-2.933333333333334458e-01,-2.977777777777779189e-01,-3.022222222222223920e-01,-3.066666666666666430e-01,-3.111111111111111160e-01,-3.155555555555555891e-01,-3.200000000000000622e-01,-3.244444444444445352e-01,-3.288888888888890083e-01,-3.333333333333334814e-01,-3.377777777777777324e-01,-3.422222222222224275e-01,-3.466666666666666785e-01,-3.511111111111111516e-01,-3.555555555555556246e-01,-3.600000000000000977e-01,-3.644444444444445708e-01,-3.688888888888888218e-01,-3.733333333333335169e-01,-3.777777777777777679e-01,-3.822222222222222410e-01,-3.866666666666667140e-01,-3.911111111111111871e-01,-3.955555555555556602e-01,-4.000000000000001332e-01,-4.044444444444446063e-01,-4.088888888888888573e-01,-4.133333333333335524e-01,-4.177777777777778034e-01,-4.222222222222222765e-01,-4.266666666666667496e-01,-4.311111111111112226e-01,-4.355555555555556957e-01,-4.399999999999999467e-01,-4.444444444444446418e-01
0.000000000000000000e+00,-5.321614345586089811e-03,-1.239602963938457592e-02,-2.121863201885554329e-02,-3.178174070727290967e-02,-4.407462148841645444e-02,-5.808350553803542926e-02,-7.379161357904384655e-02,-9.117918531807445159e-02,-1.102235141117485773e-01,-1.308989868018436420e-01,-1.531771286494760798e-01,-1.770266532894696487e-01,-2.024135176172709993e-01,-2.293009815121227479e-01,-2.576496722917192006e-01,-2.874176537852712876e-01,-3.185604999037991991e-01,-3.510313725785885186e-01,-3.847811039310790049e-01,-4.197582825300306686e-01,-4.559093435846434117e-01,-4.931786629154027990e-01,-5.315086545377903926e-01,-5.708398716876699197e-01,-6.111111111111110494e-01,-6.522595204356937959e-01,-6.942207084349274471e-01,-7.369288579923416460e-01,-7.803168415670735936e-01,-8.243163389583856304e-01,-8.688579571625119069e-01,-9.138713521115663374e-01,-9.592853520809420109e-01,-1.005028082548699464e+00,-1.051027092287902143e+00,-1.097209480470686671e+00,-1.143502024561087405e+00,-1.189831308772245633e+00,-1.236123852862646588e+00,-1.282306241045431117e+00,-1.328305250784633795e+00,-1.374047981252391137e+00,-1.419461981221766811e+00,-1.464475376170821130e+00,-1.509016994374947185e+00,-1.553016491766259444e+00,-1.596404475340991613e+00,-1.639112624898405812e+00,-1.681073812897639463e+00,-1.722222222222222099e+00,-1.762493461645663118e+00,-1.801824678795542756e+00,-1.840154670417930349e+00,-1.877423989748689515e+00,-1.913575050803302702e+00,-1.948552229402253921e+00,-1.982301960754744741e+00,-2.014772833429534060e+00,-2.045915679548061750e+00,-2.075683661041613615e+00,-2.104032351821210511e+00,-2.130919815716061816e+00,-2.156306680043863722e+00,-2.180156204683857180e+00,-2.202434346531489950e+00,-2.223109819221584793e+00,-2.242154148015258919e+00,-2.259541719754289524e+00,-2.275249827795297719e+00,-2.289258711844916583e+00,-2.301551592626060572e+00,-2.312114701314477827e+00,-2.320937303693948905e+00,-2.328011718987747614e+00,-2.333333333333333481e+00,-2.336900607876636116e+00,-2.338715081471726798e+00,-2.338781367981144665e+00,-2.337107148181615912e+00,-2.333703156289361313e+00,-2.328583161128631396e+00,-2.321763941976512147e+00,-2.313265259126370044e+00,-2.303109819221584864e+00,-2.291323235420378968e+00,-2.277933982461635143e+00,-2.262973346710530187e+00,-2.246475371271618116e+00,-2.228476796265655313e+00,-2.209016994374947807e+00,-2.188137901770284444e+00,-2.165883944540645700e+00,-2.142301960754745327e+00,-2.117441118291143898e+00,-2.091352828581081180e+00,-2.064090656415356939e+00,-2.035710225973486498e+00,-2.006269123239987628e+00,-1.975826794978996936e+00,-1.944444444444445086e+00
0.000000000000000000e+00,-7.951585194940102852e-03,-2.289285181838396355e-02,-4.475017220470234314e-02,-7.340140754029689241e-02,-1.086767645796212767e-01,-1.503599866228030324e-01,-1.981898704010116585e-01,-2.518620982297158362e-01,-3.110313725785884831e-01,-3.753138380855863820e-01,-4.442897740265141504e-01,-5.175065383543365760e-01,-5.944817426579160902e-01,-6.747066357701194672e-01,-7.576496722917194226e-01,-8.427602410004554345e-01,-9.294725269931441991e-01,-1.017209480470686822e+00,-1.105386864327801755e+00,-1.193417352156542766e+00,-1.280714647919058091e+00,-1.366697598393043611e+00,-1.450794269544037673e+00,-1.532445958231739347e+00,-1.611111111111111160e+00,-1.686269123239987566e+00,-1.757423989748690296e+00,-1.824107784957810452e+00,-1.885883944540645452e+00,-1.942350327708280977e+00,-1.993142037938284705e+00,-2.037933982461635374e+00,-2.076443152554918292e+00,-2.108430608643178772e+00,-2.133703156289361580e+00,-2.152114701314478129e+00,-2.163567274543302776e+00,-2.168011718987747471e+00,-2.165448034647811326e+00,-2.155925378511583279e+00,-2.139541719754289417e+00,-2.116443152554917884e+00,-2.086822871350523911e+00,-2.050919815716062189e+00,-2.009016994374947185e+00,-1.961439500096200605e+00,-1.908552229402253886e+00,-1.850757323082023120e+00,-1.788491345462209337e+00,-1.722222222222221877e+00,-1.652445958231739009e+00,-1.579683158432925838e+00,-1.504475376170820500e+00,-1.427381314585723704e+00,-1.348972907712096880e+00,-1.269831308772245704e+00,-1.190542813804019717e+00,-1.111694749215365707e+00,-1.033871352111566111e+00,-9.576496722917184901e-01,-8.835955246590073697e-01,-8.122595204356930498e-01,-7.441732050210033700e-01,-6.798453295820694464e-01,-6.197582825300305132e-01,-5.643647059119215603e-01,-5.140843204519377485e-01,-4.693009815121229611e-01,-4.303599866228030590e-01,-3.975656534685101384e-01,-3.711791853180744782e-01,-3.514168388713688751e-01,-3.384484073739395527e-01,-3.323960296393846381e-01,-3.333333333333334814e-01,-3.412849185282734732e-01,-3.562261851517176670e-01,-3.780835055380358245e-01,-4.067347408736304848e-01,-4.420100979129552021e-01,-4.836933199561367358e-01,-5.315232037343453619e-01,-5.851954315630494285e-01,-6.443647059119225196e-01,-7.086471714189201965e-01,-7.776231073598481869e-01,-8.508398716876710566e-01,-9.278150759912497936e-01,-1.008039969103453171e+00,-1.090983005625053348e+00,-1.176093574333789471e+00,-1.262805860326478014e+00,-1.350542813804021192e+00,-1.438720197661135014e+00,-1.526750685489876025e+00,-1.614047981252391795e+00,-1.700030931726377315e+00,-1.784127602877371377e+00,-1.865779291565073272e+00,-1.944444444444445308e+00
0.000000000000000000e+00,-1.232974312996659716e-02,-4.030572776025787007e-02,-8.355684744508196093e-02,-1.414710977339143083e-01,-2.132052278472746920e-01,-2.976980392452550639e-01,-3.936871213624214549e-01,-4.997287605765589058e-01,-6.142207084349273760e-01,-7.354274500694970573e-01,-8.615075743031642697e-01,-9.905428138040197616e-01,-1.120568297307091177e+00,-1.249603536807947002e+00,-1.375683661041613881e+00,-1.496890402676184006e+00,-1.611382350534552366e+00,-1.717423989748689817e+00,-1.813413071865855875e+00,-1.897905883263836468e+00,-1.969640013377196741e+00,-2.027554263666028866e+00,-2.070805383350853290e+00,-2.098781367981144452e+00,-2.111111111111111160e+00,-2.107670256870033398e+00,-2.088583161128631183e+00,-2.054220930332695705e+00,-2.005195568932752526e+00,-1.942350327708280755e+00,-1.866746405199189329e+00,-1.779646211970911995e+00,-1.682493461645663047e+00,-1.576890402676183411e+00,-1.464572549930503342e+00,-1.347381314585724743e+00,-1.227234963973757642e+00,-1.106098369359576061e+00,-9.859520187476090713e-01,-8.687607834028305831e-01,-7.564429306571496259e-01,-6.508398716876707679e-01,-5.536871213624219301e-01,-4.665869281341441521e-01,-3.909830056250526154e-01,-3.281377644005808447e-01,-2.791124030006374435e-01,-2.447501722047024098e-01,-2.256630764633000830e-01,-2.222222222222223209e-01,-2.345519653521889181e-01,-2.625279499824801910e-01,-3.057790696673041708e-01,-3.636933199561366292e-01,-4.354274500694974570e-01,-5.199202614674767187e-01,-6.159093435846429987e-01,-7.219509827987806716e-01,-8.364429306571492528e-01,-9.576496722917189341e-01,-1.083729796525386257e+00,-1.212765036026242305e+00,-1.342790519529312832e+00,-1.471825759030169545e+00,-1.597905883263836202e+00,-1.719112624898406771e+00,-1.833604572756774687e+00,-1.939646211970911693e+00,-2.035635294088077085e+00,-2.120128105486058345e+00,-2.191862235599418618e+00,-2.249776485888251187e+00,-2.293027605573075611e+00,-2.321003590203366773e+00,-2.333333333333333481e+00,-2.329892479092255719e+00,-2.310805383350853504e+00,-2.276443152554918470e+00,-2.227417791154974402e+00,-2.164572549930503520e+00,-2.088968627421412538e+00,-2.001868434193135649e+00,-1.904715683867886256e+00,-1.799112624898407509e+00,-1.686794772152725663e+00,-1.569603536807947952e+00,-1.449457186195980185e+00,-1.328320591581798604e+00,-1.208174240969830837e+00,-1.090983005625053126e+00,-9.786651528793713917e-01,-8.730620939098923117e-01,-7.759093435846431408e-01,-6.888091503563672502e-01,-6.132052278472750473e-01,-5.503599866228037207e-01,-5.013346252228598754e-01,-4.669723944269247307e-01,-4.478852986855220708e-01,-4.444444444444446418e-01
0.000000000000000000e+00,-4.000000000000003553e-02,-8.000000000000007105e-02,-1.200000000000001066e-01,-1.599999999999999201e-01,-1.999999999999999556e-01,-2.399999999999999911e-01,-2.800000000000000266e-01,-3.200000000000000622e-01,-3.599999999999998757e-01,-3.999999999999999112e-01,-4.399999999999999467e-01,-4.799999999999999822e-01,-5.200000000000000178e-01,-5.600000000000000533e-01,-6.000000000000000888e-01,-6.400000000000001243e-01,-6.800000000000001599e-01,-7.199999999999999734e-01,-7.600000000000000089e-01,-8.000000000000000444e-01,-8.399999999999998579e-01,-8.799999999999998934e-01,-9.199999999999999289e-01,-9.599999999999999645e-01,-1.000000000000000000e+00,-1.040000000000000036e+00,-1.080000000000000071e+00,-1.120000000000000107e+00,-1.160000000000000142e+00,-1.200000000000000178e+00,-1.240000000000000213e+00,-1.280000000000000249e+00,-1.320000000000000284e+00,-1.360000000000000320e+00,-1.400000000000000355e+00,-1.439999999999999947e+00,-1.479999999999999982e+00,-1.520000000000000018e+00,-1.560000000000000053e+00,-1.600000000000000089e+00,-1.640000000000000124e+00,-1.679999999999999716e+00,-1.719999999999999751e+00,-1.759999999999999787e+00,-1.799999999999999822e+00,-1.839999999999999858e+00,-1.879999999999999893e+00,-1.919999999999999929e+00,-1.959999999999999964e+00,-2.000000000000000000e+00,-2.040000000000000036e+00,-2.080000000000000071e+00,-2.120000000000000107e+00,-2.160000000000000142e+00,-2.200000000000000178e+00,-2.239999999999999769e+00,-2.279999999999999805e+00,-2.319999999999999840e+00,-2.359999999999999876e+00,-2.399999999999999911e+00,-2.439999999999999947e+00,-2.479999999999999982e+00,-2.520000000000000018e+00,-2.560000000000000053e+00,-2.600000000000000089e+00,-2.640000000000000124e+00,-2.680000000000000160e+00,-2.719999999999999751e+00,-2.759999999999999787e+00,-2.799999999999999822e+00,-2.839999999999999858e+00,-2.879999999999999893e+00,-2.919999999999999929e+00,-2.959999999999999964e+00,-3.000000000000000000e+00,-3.040000000000000036e+00,-3.080000000000000071e+00,-3.120000000000000107e+00,-3.160000000000000142e+00,-3.200000000000000178e+00,-3.240000000000000213e+00,-3.279999999999999361e+00,-3.320000000000000284e+00,-3.359999999999999432e+00,-3.400000000000000355e+00,-3.439999999999999503e+00,-3.480000000000000426e+00,-3.519999999999999574e+00,-3.560000000000000497e+00,-3.599999999999999645e+00,-3.640000000000000568e+00,-3.679999999999999716e+00,-3.720000000000000639e+00,-3.759999999999999787e+00,-3.799999999999999822e+00,-3.839999999999999858e+00,-3.879999999999999893e+00,-3.919999999999999929e+00,-3.959999999999999964e+00,-4.000000000000000000e+00
0.000000000000000000e+00,-4.087716990114165228e-02,-8.350714075049570084e-02,-1.278852986855222307e-01,-1.740039629294949375e-01,-2.218523992661942668e-01,-2.714168388713688040e-01,-3.226805024679327838e-01,-3.756236297625189513e-01,-4.302235141117484174e-01,-4.864545423573990446e-01,-5.442882397605870448e-01,-6.036933199561363983e-01,-6.646357398394933114e-01,-7.270787592899006224e-01,-7.909830056250526376e-01,-8.563065426741602870e-01,-9.230049443482437610e-01,-9.910313725785884209e-01,-1.060336659486634581e+00,-1.130869393641141585e+00,-1.202576010251310112e+00,-1.275400885137624840e+00,-1.349286432315567996e+00,-1.424173205021003197e+00,-1.500000000000000000e+00,-1.576703964880138198e+00,-1.654220708434927412e+00,-1.732484413547897173e+00,-1.811427952678184905e+00,-1.890983005625052504e+00,-1.971080179384734343e+00,-2.051649129889344447e+00,-2.132618685414275461e+00,-2.213916971437588810e+00,-2.295471536732347051e+00,-2.377209480470686476e+00,-2.459057580116642772e+00,-2.540942419883356784e+00,-2.622790519529313080e+00,-2.704528463267653393e+00,-2.786083028562411634e+00,-2.867381314585724095e+00,-2.948350870110655109e+00,-3.028919820615265213e+00,-3.109016994374947274e+00,-3.188572047321814651e+00,-3.267515586452102827e+00,-3.345779291565072366e+00,-3.423296035119861358e+00,-3.500000000000000000e+00,-3.575826794978996581e+00,-3.650713567684431560e+00,-3.724599114862375160e+00,-3.797423989748689888e+00,-3.869130606358858415e+00,-3.939663340513364975e+00,-4.008968627421411135e+00,-4.076995055651756239e+00,-4.143693457325839269e+00,-4.209016994374946918e+00,-4.272921240710099156e+00,-4.335364260160506689e+00,-4.396306680043863935e+00,-4.455711760239412733e+00,-4.513545457642600844e+00,-4.569776485888251472e+00,-4.624376370237481382e+00,-4.677319497532066883e+00,-4.728583161128630863e+00,-4.778147600733805511e+00,-4.825996037070504840e+00,-4.872114701314477436e+00,-4.916492859249504299e+00,-4.959122830098857904e+00,-5.000000000000000000e+00,-5.039122830098857975e+00,-5.076492859249504441e+00,-5.112114701314477649e+00,-5.145996037070505125e+00,-5.178147600733805866e+00,-5.208583161128631289e+00,-5.237319497532066492e+00,-5.264376370237481950e+00,-5.289776485888251223e+00,-5.313545457642601555e+00,-5.335711760239412627e+00,-5.356306680043863899e+00,-5.375364260160505836e+00,-5.392921240710100150e+00,-5.409016994374947096e+00,-5.423693457325840406e+00,-5.436995055651756559e+00,-5.448968627421412414e+00,-5.459663340513365881e+00,-5.469130606358858948e+00,-5.477423989748690047e+00,-5.484599114862374947e+00,-5.490713567684432306e+00,-5.495826794978997398e+00,-5.500000000000000000e+00
0.000000000000000000e+00,-4.350714075049566532e-02,-9.400396292949508847e-02,-1.514168388713690305e-01,-2.156236297625189202e-01,-2.864545423573990890e-01,-3.636933199561364072e-01,-4.470787592899005958e-01,-5.363065426741603359e-01,-6.310313725785883232e-01,-7.308693936411417846e-01,-8.354008851376251155e-01,-9.441732050210033256e-01,-1.056703964880138402e+00,-1.172484413547897342e+00,-1.290983005625052860e+00,-1.411649129889344545e+00,-1.533916971437588650e+00,-1.657209480470686724e+00,-1.780942419883357219e+00,-1.904528463267653793e+00,-2.027381314585724681e+00,-2.148919820615265763e+00,-2.268572047321815166e+00,-2.385779291565072846e+00,-2.500000000000000000e+00,-2.610713567684431968e+00,-2.717423989748690261e+00,-2.819663340513365757e+00,-2.916995055651756985e+00,-3.009016994374947629e+00,-3.095364260160506920e+00,-3.175711760239413373e+00,-3.249776485888251631e+00,-3.317319497532067452e+00,-3.378147600733806044e+00,-3.432114701314477934e+00,-3.479122830098858365e+00,-3.519122830098858401e+00,-3.552114701314478040e+00,-3.578147600733805334e+00,-3.597319497532067256e+00,-3.609776485888251063e+00,-3.615711760239412431e+00,-3.615364260160506049e+00,-3.609016994374947274e+00,-3.596995055651755813e+00,-3.579663340513365100e+00,-3.557423989748689674e+00,-3.530713567684431453e+00,-3.499999999999999556e+00,-3.465779291565072029e+00,-3.428572047321814864e+00,-3.388919820615265088e+00,-3.347381314585724077e+00,-3.304528463267652594e+00,-3.260942419883356536e+00,-3.217209480470685889e+00,-3.173916971437587886e+00,-3.131649129889343630e+00,-3.090983005625052016e+00,-3.052484413547896125e+00,-3.016703964880137256e+00,-2.984173205021003472e+00,-2.955400885137625000e+00,-2.930869393641141407e+00,-2.911031372578588350e+00,-2.896306542674159878e+00,-2.887078759289900098e+00,-2.883693319956136314e+00,-2.886454542357398623e+00,-2.895623629762518636e+00,-2.911416838871368817e+00,-2.934003962929494946e+00,-2.963507140750495594e+00,-3.000000000000000000e+00,-3.043507140750495665e+00,-3.094003962929495088e+00,-3.151416838871369031e+00,-3.215623629762519364e+00,-3.286454542357399866e+00,-3.363693319956136740e+00,-3.447078759289900152e+00,-3.536306542674160891e+00,-3.631031372578588545e+00,-3.730869393641143006e+00,-3.835400885137625338e+00,-3.944173205021004769e+00,-4.056703964880138180e+00,-4.172484413547898008e+00,-4.290983005625053082e+00,-4.411649129889345211e+00,-4.533916971437588650e+00,-4.657209480470688057e+00,-4.780942419883356997e+00,-4.904528463267653571e+00,-5.027381314585724681e+00,-5.148919820615265763e+00,-5.268572047321815610e+00,-5.385779291565073734e+00,-5.500000000000000888e+00
0.000000000000000000e+00,-4.788529868552215962e-02,-1.114168388713689950e-01,-1.902235141117486483e-01,-2.836933199561363361e-01,-3.909830056250525043e-01,-5.110313725785884387e-01,-6.425760102513103922e-01,-7.841732050210034055e-01,-9.342207084349272161e-01,-1.090983005625052460e+00,-1.252618685414275124e+00,-1.417209480470686511e+00,-1.582790519529313489e+00,-1.747381314585724876e+00,-1.909016994374947540e+00,-2.065779291565073006e+00,-2.215826794978997150e+00,-2.357423989748689497e+00,-2.488968627421411561e+00,-2.609016994374947274e+00,-2.716306680043863331e+00,-2.809776485888251241e+00,-2.888583161128631005e+00,-2.952114701314477507e+00,-3.000000000000000000e+00,-3.032114701314478022e+00,-3.048583161128631147e+00,-3.049776485888251454e+00,-3.036306680043863615e+00,-3.009016994374947629e+00,-2.968968627421411988e+00,-2.917423989748689994e+00,-2.855826794978996830e+00,-2.785779291565072313e+00,-2.709016994374947807e+00,-2.627381314585724770e+00,-2.542790519529313009e+00,-2.457209480470686991e+00,-2.372618685414275674e+00,-2.290983005625053082e+00,-2.214220708434927687e+00,-2.144173205021003614e+00,-2.082576010251310450e+00,-2.031031372578588456e+00,-1.990983005625052371e+00,-1.963693319956136385e+00,-1.950223514111748546e+00,-1.951416838871368853e+00,-1.967885298685522200e+00,-2.000000000000000000e+00,-2.047885298685522049e+00,-2.111416838871368995e+00,-2.190223514111748759e+00,-2.283693319956136669e+00,-2.390983005625053170e+00,-2.511031372578587550e+00,-2.642576010251309171e+00,-2.784173205021002850e+00,-2.934220708434926550e+00,-3.090983005625052016e+00,-3.252618685414275124e+00,-3.417209480470686511e+00,-3.582790519529312601e+00,-3.747381314585724876e+00,-3.909016994374947096e+00,-4.065779291565073450e+00,-4.215826794978997150e+00,-4.357423989748689053e+00,-4.488968627421410673e+00,-4.609016994374947274e+00,-4.716306680043863331e+00,-4.809776485888251685e+00,-4.888583161128631005e+00,-4.952114701314477507e+00,-5.000000000000000000e+00,-5.032114701314478467e+00,-5.048583161128631147e+00,-5.049776485888251898e+00,-5.036306680043863615e+00,-5.009016994374947629e+00,-4.968968627421412876e+00,-4.917423989748690438e+00,-4.855826794978997718e+00,-4.785779291565073201e+00,-4.709016994374947807e+00,-4.627381314585725214e+00,-4.542790519529313897e+00,-4.457209480470686991e+00,-4.372618685414275674e+00,-4.290983005625053082e+00,-4.214220708434927687e+00,-4.144173205021003170e+00,-4.082576010251310450e+00,-4.031031372578588901e+00,-3.990983005625052371e+00,-3.963693319956136829e+00,-3.950223514111748546e+00,-3.951416838871368853e+00,-3.967885298685521978e+00,-4.000000000000000000e+00
